season,player_name,team,pid,listed_height_raw,listed_height,listed_height_inches,predicted_profile_height_inches,predicted_profile_height,height_delta_inches,height_profile_label,predicted_big_profile_height_inches,predicted_big_profile_height,big_height_delta_inches,big_height_profile_label
2021,Marquis Moore,Southern Utah,68189,6-6,"6'6""",78.0,77.33,"6'5""",-0.67,plays_at_height,77.33,"6'5""",-0.67,plays_at_height
2021,Isaiah White,USC,68202,6-7,"6'7""",79.0,78.29,"6'6""",-0.71,plays_at_height,78.29,"6'6""",-0.71,plays_at_height
2021,Rob Howard,Illinois Chicago,68208,6-8,"6'8""",80.0,78.32,"6'6""",-1.68,plays_shorter,78.32,"6'6""",-1.68,plays_shorter
2021,Jamie Ahale,Illinois Chicago,68209,6-5,"6'5""",77.0,73.29,"6'1""",-3.71,plays_shorter,73.29,"6'1""",-3.71,plays_shorter
2021,Kur Jockuch,Northern Colorado,68213,6-9,"6'9""",81.0,80.75,"6'9""",-0.25,plays_at_height,80.75,"6'9""",-0.25,plays_at_height
2021,Nolan Bertain,Texas A&M Corpus Chris,68224,6-4,"6'4""",76.0,75.53,"6'4""",-0.47,plays_at_height,75.53,"6'4""",-0.47,plays_at_height
2021,Nicolas Fennell,North Carolina Central,68233,6-4,"6'4""",76.0,76.98,"6'5""",0.98,plays_taller,76.98,"6'5""",0.98,plays_taller
2021,Warith Alatishe,Oregon St.,68240,6-7,"6'7""",79.0,82.64,"6'11""",3.64,plays_taller,82.64,"6'11""",3.64,plays_taller
2021,Jeremiah Buford,Nicholls St.,68276,6-5,"6'5""",77.0,74.97,"6'3""",-2.03,plays_shorter,74.97,"6'3""",-2.03,plays_shorter
2021,Prince Moss,Grambling St.,68280,6-7,"6'7""",79.0,77.59,"6'6""",-1.41,plays_shorter,77.59,"6'6""",-1.41,plays_shorter
2021,Azariah Seay,IU Indy,68287,6-4,"6'4""",76.0,74.44,"6'2""",-1.56,plays_shorter,74.44,"6'2""",-1.56,plays_shorter
2021,Jeremy Harrell,McNeese St.,68290,6-8,"6'8""",80.0,77.88,"6'6""",-2.12,plays_shorter,77.88,"6'6""",-2.12,plays_shorter
2021,Jayveous McKinnis,Jackson St.,68296,6-7,"6'7""",79.0,83.91,"7'0""",4.91,plays_taller,83.91,"7'0""",4.91,plays_taller
2021,Darrian Wilson,Jackson St.,68303,6-4,"6'4""",76.0,76.35,"6'4""",0.35,plays_at_height,76.35,"6'4""",0.35,plays_at_height
2021,Myles Johnson,Rutgers,68348,6-11,"6'11""",83.0,85.04,"7'1""",2.04,plays_taller,85.04,"7'1""",2.04,plays_taller
2021,Flynn Cameron,UC Riverside,68351,6-3,"6'3""",75.0,77.56,"6'6""",2.56,plays_taller,77.56,"6'6""",2.56,plays_taller
2021,D'Marco Baucum,Delaware St.,68366,6-6,"6'6""",78.0,76.5,"6'5""",-1.5,plays_shorter,76.5,"6'5""",-1.5,plays_shorter
2021,Ajiri Ogemuno-Johnson,Rider,68373,6-8,"6'8""",80.0,80.07,"6'8""",0.07,plays_at_height,80.07,"6'8""",0.07,plays_at_height
2021,Kevin McCullar,Texas Tech,68379,6-6,"6'6""",78.0,78.42,"6'6""",0.42,plays_at_height,78.42,"6'6""",0.42,plays_at_height
2021,Goodnews Kpegeol,Valparaiso,68383,6-5,"6'5""",77.0,78.31,"6'6""",1.31,plays_taller,78.31,"6'6""",1.31,plays_taller
2021,Mekhi Long,Old Dominion,70243,6-7,"6'7""",79.0,77.79,"6'6""",-1.21,plays_shorter,77.79,"6'6""",-1.21,plays_shorter
2021,Moses Flowers,Hartford,70244,6-3,"6'3""",75.0,77.29,"6'5""",2.29,plays_taller,77.29,"6'5""",2.29,plays_taller
2021,Colby Rogers,Cal Poly,70246,6-5,"6'5""",77.0,74.91,"6'3""",-2.09,plays_shorter,74.91,"6'3""",-2.09,plays_shorter
2021,Jeremiah Hernandez,Kent St.,70249,6-4,"6'4""",76.0,75.8,"6'4""",-0.2,plays_at_height,75.8,"6'4""",-0.2,plays_at_height
2021,Evan Bainbridge,Kent St.,70252,6-9,"6'9""",81.0,75.53,"6'4""",-5.47,plays_shorter,75.53,"6'4""",-5.47,plays_shorter
2021,Jakob Alamudun,Lehigh,70253,6-6,"6'6""",78.0,75.95,"6'4""",-2.05,plays_shorter,75.95,"6'4""",-2.05,plays_shorter
2021,Alimamy Koroma,Cal Poly,70254,6-8,"6'8""",80.0,79.64,"6'8""",-0.36,plays_at_height,79.64,"6'8""",-0.36,plays_at_height
2021,Giovanni Santiago,Kent St.,70255,6-1,"6'1""",73.0,74.24,"6'2""",1.24,plays_taller,74.24,"6'2""",1.24,plays_taller
2021,Tim Ceaser,Coastal Carolina,70257,6-9,"6'9""",81.0,78.33,"6'6""",-2.67,plays_shorter,78.33,"6'6""",-2.67,plays_shorter
2021,Miroslav Stafl,Hartford,70258,6-10,"6'10""",82.0,79.14,"6'7""",-2.86,plays_shorter,79.14,"6'7""",-2.86,plays_shorter
2021,Giordan Williams,Santa Clara,70260,6-3,"6'3""",75.0,76.22,"6'4""",1.22,plays_taller,76.22,"6'4""",1.22,plays_taller
2021,Kyle Young,Siena,70261,6-9,"6'9""",81.0,81.12,"6'9""",0.12,plays_at_height,81.12,"6'9""",0.12,plays_at_height
2021,Miguel Tomley,Santa Clara,70262,6-3,"6'3""",75.0,74.52,"6'3""",-0.48,plays_at_height,74.52,"6'3""",-0.48,plays_at_height
2021,Javion Hamlet,North Texas,70263,6-4,"6'4""",76.0,75.18,"6'3""",-0.82,plays_shorter,75.18,"6'3""",-0.82,plays_shorter
2021,Thomas Bell,North Texas,70264,6-6,"6'6""",78.0,79.99,"6'8""",1.99,plays_taller,79.99,"6'8""",1.99,plays_taller
2021,Jalen Williams,Santa Clara,70269,6-6,"6'6""",78.0,77.42,"6'5""",-0.58,plays_at_height,77.42,"6'5""",-0.58,plays_at_height
2021,Damen Thacker,Idaho,70270,5-11,"5'11""",71.0,75.1,"6'3""",4.1,plays_taller,75.1,"6'3""",4.1,plays_taller
2021,Joshua Lusane,Campbell,70273,6-7,"6'7""",79.0,80.66,"6'9""",1.66,plays_taller,80.66,"6'9""",1.66,plays_taller
2021,David Muoka,Lamar,70274,6-10,"6'10""",82.0,82.45,"6'10""",0.45,plays_at_height,82.45,"6'10""",0.45,plays_at_height
2021,Borja Fernandez,Montana St.,70276,6-7,"6'7""",79.0,76.09,"6'4""",-2.91,plays_shorter,76.09,"6'4""",-2.91,plays_shorter
2021,Anderson Kopp,Lamar,70278,6-5,"6'5""",77.0,75.56,"6'4""",-1.44,plays_shorter,75.56,"6'4""",-1.44,plays_shorter
2021,Corey Nickerson,Lamar,70280,6-7,"6'7""",79.0,80.94,"6'9""",1.94,plays_taller,80.94,"6'9""",1.94,plays_taller
2021,Jamison Battle,George Washington,70284,6-7,"6'7""",79.0,76.87,"6'5""",-2.13,plays_shorter,76.87,"6'5""",-2.13,plays_shorter
2021,Chase Paar,George Washington,70285,6-9,"6'9""",81.0,78.52,"6'7""",-2.48,plays_shorter,78.52,"6'7""",-2.48,plays_shorter
2021,Harouna Sissoko,Illinois St.,70287,6-7,"6'7""",79.0,78.36,"6'6""",-0.64,plays_at_height,78.36,"6'6""",-0.64,plays_at_height
2021,DaJuan Gordon,Kansas St.,70289,6-4,"6'4""",76.0,78.13,"6'6""",2.13,plays_taller,78.13,"6'6""",2.13,plays_taller
2021,Xavier Wilson,Central Connecticut,70293,6-7,"6'7""",79.0,78.46,"6'6""",-0.54,plays_at_height,78.46,"6'6""",-0.54,plays_at_height
2021,Colin Kenney,Furman,70296,6-1,"6'1""",73.0,74.51,"6'3""",1.51,plays_taller,74.51,"6'3""",1.51,plays_taller
2021,Marcus Foster,Furman,70297,6-4,"6'4""",76.0,77.33,"6'5""",1.33,plays_taller,77.33,"6'5""",1.33,plays_taller
2021,Zach Newkirk,Central Connecticut,70298,6-1,"6'1""",73.0,75.34,"6'3""",2.34,plays_taller,75.34,"6'3""",2.34,plays_taller
2021,Stephane Ayangma,Central Connecticut,70299,6-6,"6'6""",78.0,78.77,"6'7""",0.77,plays_taller,78.77,"6'7""",0.77,plays_taller
2021,Jamir Reed,Central Connecticut,70300,6-4,"6'4""",76.0,75.11,"6'3""",-0.89,plays_shorter,75.11,"6'3""",-0.89,plays_shorter
2021,Gaige Prim,Missouri St.,70303,6-8,"6'8""",80.0,81.62,"6'10""",1.62,plays_taller,81.62,"6'10""",1.62,plays_taller
2021,Emmanuel Ugboh,Tulsa,70304,7-0,"7'0""",84.0,78.68,"6'7""",-5.32,plays_shorter,78.68,"6'7""",-5.32,plays_shorter
2021,Elijah Ford,Wagner,70305,6-5,"6'5""",77.0,79.83,"6'8""",2.83,plays_taller,79.83,"6'8""",2.83,plays_taller
2021,Will Martinez,Wagner,70308,6-5,"6'5""",77.0,76.44,"6'4""",-0.56,plays_at_height,76.44,"6'4""",-0.56,plays_at_height
2021,Cole Henry,Northern Iowa,70309,6-9,"6'9""",81.0,76.27,"6'4""",-4.73,plays_shorter,76.27,"6'4""",-4.73,plays_shorter
2021,Evan Gauger,Northern Iowa,70311,6-2,"6'2""",74.0,74.83,"6'3""",0.83,plays_taller,74.83,"6'3""",0.83,plays_taller
2021,Elias King,Middle Tennessee,70314,6-8,"6'8""",80.0,75.79,"6'4""",-4.21,plays_shorter,75.79,"6'4""",-4.21,plays_shorter
2021,Delor Johnson,Southern,70318,6-3,"6'3""",75.0,76.65,"6'5""",1.65,plays_taller,76.65,"6'5""",1.65,plays_taller
2021,James Bouknight,Connecticut,70319,6-5,"6'5""",77.0,78.26,"6'6""",1.26,plays_taller,78.26,"6'6""",1.26,plays_taller
2021,Byron Smith,Southeastern Louisiana,70322,6-1,"6'1""",73.0,75.62,"6'4""",2.62,plays_taller,75.62,"6'4""",2.62,plays_taller
2021,Anthony Jones,Western Illinois,70325,6-5,"6'5""",77.0,75.53,"6'4""",-1.47,plays_shorter,75.53,"6'4""",-1.47,plays_shorter
2021,Doctor Bradley,Cal St. Fullerton,70326,6-7,"6'7""",79.0,78.4,"6'6""",-0.6,plays_at_height,78.4,"6'6""",-0.6,plays_at_height
2021,Jaden Bediako,Santa Clara,70327,6-10,"6'10""",82.0,80.58,"6'9""",-1.42,plays_shorter,80.58,"6'9""",-1.42,plays_shorter
2021,Daniss Jenkins,Pacific,70329,6-3,"6'3""",75.0,77.01,"6'5""",2.01,plays_taller,77.01,"6'5""",2.01,plays_taller
2021,James Hampshire,Pacific,70330,7-1,"7'1""",85.0,78.97,"6'7""",-6.03,plays_shorter,78.97,"6'7""",-6.03,plays_shorter
2021,Alvin Stredic Jr,Arkansas Pine Bluff,70333,6-9,"6'9""",81.0,76.65,"6'5""",-4.35,plays_shorter,76.65,"6'5""",-4.35,plays_shorter
2021,Keion Brooks Jr.,Kentucky,70335,6-7,"6'7""",79.0,80.54,"6'9""",1.54,plays_taller,80.54,"6'9""",1.54,plays_taller
2021,Armando Bacot,North Carolina,70339,6-10,"6'10""",82.0,82.59,"6'11""",0.59,plays_at_height,82.59,"6'11""",0.59,plays_at_height
2021,Max Agbonkpolo,USC,70342,6-9,"6'9""",81.0,77.41,"6'5""",-3.59,plays_shorter,77.41,"6'5""",-3.59,plays_shorter
2021,Emanuel Miller,Texas A&M,70343,6-7,"6'7""",79.0,79.72,"6'8""",0.72,plays_at_height,79.72,"6'8""",0.72,plays_at_height
2021,Quenton Jackson,Texas A&M,70344,6-5,"6'5""",77.0,76.87,"6'5""",-0.13,plays_at_height,76.87,"6'5""",-0.13,plays_at_height
2021,Jonathan Aku,Texas A&M,70345,6-10,"6'10""",82.0,79.52,"6'8""",-2.48,plays_shorter,79.52,"6'8""",-2.48,plays_shorter
2021,Andre Gordon,Texas A&M,70348,6-2,"6'2""",74.0,76.03,"6'4""",2.03,plays_taller,76.03,"6'4""",2.03,plays_taller
2021,Drew Lutz,Incarnate Word,70349,6-1,"6'1""",73.0,74.37,"6'2""",1.37,plays_taller,74.37,"6'2""",1.37,plays_taller
2021,Messiah Thompson,Campbell,70352,5-8,"5'8""",68.0,73.94,"6'2""",5.94,plays_taller,73.94,"6'2""",5.94,plays_taller
2021,Lance Jones,Southern Illinois,70356,6-1,"6'1""",73.0,75.0,"6'3""",2.0,plays_taller,75.0,"6'3""",2.0,plays_taller
2021,Amin Adamu,Montana St.,70357,6-5,"6'5""",77.0,77.27,"6'5""",0.27,plays_at_height,77.27,"6'5""",0.27,plays_at_height
