Rimfluence Rank,year,Player name,team,height_inches,class,possessions,Opp Net Rating,O Rimfluence,D Rimfluence,Rimfluence
1755,2024,Jordan Nesbitt,Hampton,78,Jr,4707.0,-4.886899999999997,1.150668438951155,-4.208948100889719,-3.058279661938564
1756,2024,Kennard Davis Jr.,Southern Illinois,78,Fr,4010.0,0.3170999999999964,-4.863011149401443,1.7891066041673562,-3.073904545234087
1757,2024,Isaiah Crawford,Louisiana Tech,78,Sr,6405.0,-0.9395999999999988,-2.0127442738176287,-1.0633812059800518,-3.0761254797976805
1758,2024,Briggs McClain,Manhattan,75,Sr,2702.0,-4.709999999999994,4.510047300456622,-7.590720194676114,-3.080672894219491
1759,2024,Chris Doherty,Northeastern,79,Sr,5196.0,-2.2299000000000007,-2.3155578907656,-0.7662483359410744,-3.0818062267066746
1760,2024,Isiah Warfield,Howard,77,Jr,1655.0,-8.413699999999992,3.873925382196432,-6.9589596876948425,-3.085034305498411
1761,2024,Zion Young,Southern Utah,75,Sr,7327.0,-0.1439999999999912,-1.7337526539645451,-1.3809607247701905,-3.1147133787347356
1762,2024,Maleek Arington,Idaho State,75,So,7488.0,-4.73769999999999,-7.202790886509893,4.087631617938593,-3.1151592685713005
1763,2024,Riley Minix,Morehead State,79,Sr,3533.0,-5.240399999999994,-8.670274633906295,5.554405985236253,-3.115868648670043
1764,2024,Chas Stinson,Stonehill,76,So,2931.0,-1.9288999999999987,3.4919237740932187,-6.621787001770306,-3.1298632276770872
1765,2024,Mason Courtney,Siena,76,So,5046.0,-4.708999999999989,1.3267045667832718,-4.45684225362417,-3.130137686840898
1766,2024,Lonnell Martin Jr.,Arkansas-Pine Bluff,76,Sr,12852.0,-6.3262,1.8594441047104329,-4.995033353235561,-3.1355892485251284
1767,2024,Bube Momah,Lehigh,80,So,4025.0,-6.047600000000003,6.350208743021414,-9.491982634359449,-3.1417738913380333
1768,2024,Ali Ali,Akron,80,Sr,2465.0,-4.0916,2.1261245628643852,-5.2830412759718115,-3.1569167131074263
1769,2024,Anthony Benard,Mercer,72,Fr,2962.0,-1.795199999999994,-5.353827978270557,2.1858061148369123,-3.168021863433645
1770,2024,Xavion Brown,App State,75,Jr,1706.0,-2.051400000000001,-2.1343485727602687,-1.046477463222761,-3.1808260359830296
1771,2024,Jahsean Corbett,Chicago State,78,Jr,3212.0,-1.4591999999999956,-4.299850173706108,1.1036316045498338,-3.1962185691562746
1772,2024,Derrick Carter-Hollinger Jr.,Bethune-Cookman,78,Sr,2187.0,-8.525800000000004,-0.5713137782843956,-2.6256009056006713,-3.196914683885067
1773,2024,Raphe Ayres,Missouri State,77,Jr,3180.0,1.763200000000012,0.7285199920817067,-3.928659844739996,-3.200139852658289
1774,2024,Cayden Vasko,Central Michigan,78,Fr,4276.0,-3.403500000000008,-2.767830091409329,-0.4361759757446517,-3.2040060671539807
1775,2024,Jahlil White,Temple,79,Jr,4215.0,1.9917999999999976,-1.4566261235485334,-1.747840093147799,-3.204466216696333
1776,2024,Mahmoud Fofana,Cal State Northridge,78,Jr,4426.0,-3.5507999999999953,-1.338752732362256,-1.872908583773382,-3.211661316135638
1777,2024,Chris Austin,Portland,76,Sr,5924.0,0.6958000000000055,-5.60102655178755,2.377913846697261,-3.223112705090289
1778,2024,Moulaye Sissoko,North Texas,81,Jr,1495.0,3.930800000000005,-9.523422319874657,6.290978686618731,-3.232443633255924
1779,2024,Noah Waterman,BYU,83,Sr,2460.0,7.57289999999999,3.139809864996339,-6.373627347428757,-3.2338174824324177
1780,2024,Zach Bell,Jacksonville,74,So,2982.0,-2.4054,-3.3403528009143493,0.0946049792818592,-3.2457478216324898
1781,2024,Puff Johnson,Penn State,80,Sr,3511.0,8.586300000000008,-1.9315502667536195,-1.3229838869698316,-3.2545341537234513
1782,2024,Alston Mason,Missouri State,74,Jr,5853.0,2.006999999999991,-5.187080232675599,1.9199739826662408,-3.267106250009358
1783,2024,Jyare Davis,Delaware,79,Jr,6441.0,-3.1226999999999947,-5.182656176104748,1.9098238065050683,-3.27283236959968
1784,2024,Mason Jones,New Orleans,76,Fr,2661.0,-6.359400000000008,3.6935301087193713,-6.969553146583447,-3.276023037864076
1785,2024,Corey Stephenson,Cal State Bakersfield,78,So,2635.0,-1.3438000000000017,0.8199731373409196,-4.097904486937917,-3.2779313495969977
1786,2024,Bez Mbeng,Yale,76,Jr,3013.0,2.865000000000009,-0.2435737121147556,-3.0588133014991845,-3.30238701361394
1787,2024,Vincent Lee,Cal State Fullerton,81,Sr,2127.0,2.329499999999996,-2.6383499587462955,-0.6685992026039338,-3.3069491613502295
1788,2024,Jacob Johnson,Middle Tennessee,77,Jr,5543.0,0.2371000000000123,-0.3927560935112202,-2.917188494770971,-3.3099445882821916
1789,2024,Toby Okani,UIC,80,Sr,6181.0,2.465599999999995,-4.287398331107471,0.9764060836924024,-3.3109922474150686
1790,2024,Jasin Sinani,Campbell,75,Jr,5498.0,-5.319199999999995,-8.946075270084915,5.626614942359738,-3.319460327725177
1791,2024,Dean Reiber,Charlotte,82,Jr,2255.0,3.702300000000008,-5.165703466706231,1.845752366272011,-3.3199511004342197
1792,2024,Will Lovings-Watts,Northern Illinois,77,Fr,3538.0,-2.418900000000008,-3.0622028783885105,-0.2590360645260405,-3.321238942914551
1793,2024,Evan Joyner,North Carolina A&T,80,So,12756.0,-2.261499999999998,-4.4535839566568125,1.1239800255980046,-3.329603931058808
1794,2024,Emil Skytta,Sacramento State,76,Fr,3841.0,-3.543199999999999,-3.78140563168122,0.4478286162043401,-3.3335770154768793
1795,2024,Elijah Davis,Incarnate Word,73,Jr,8415.0,-7.202500000000001,-10.391791382527964,7.0558118132033325,-3.33597956932463
1796,2024,Cedric Coward,Eastern Washington,78,Jr,6357.0,-2.3645000000000067,-3.5829372043646637,0.24298312602627,-3.3399540783383936
1797,2024,R.J. Blakney,Old Dominion,78,Jr,5498.0,-0.6762000000000086,-0.5271950661089333,-2.8237454603123635,-3.350940526421297
1798,2024,Niko Rocak,UC Davis,81,Jr,4195.0,-3.1938999999999993,-4.064442917874505,0.702833555721941,-3.361609362152564
1799,2024,Nathan Johnson,Samford,79,Sr,1963.0,-2.563699999999997,0.3905091678533305,-3.757171463569942,-3.3666622957166115
1800,2024,Jakobi Heady,Bethune-Cookman,78,So,3274.0,-8.2102,-3.003696841206653,-0.3639231454146996,-3.3676199866213525
1801,2024,Brent Davis,Chicago State,75,Jr,2847.0,-2.5374999999999943,-0.6891526037823161,-2.683988648037202,-3.373141251819518
1802,2024,B. Artis White,Western Michigan,70,Jr,4576.0,-5.9452,-0.5580604068710269,-2.8164833178800905,-3.3745437247511174
1803,2024,Jordan Crawford,Louisiana Tech,75,So,2904.0,-0.8777999999999935,5.3852683058528035,-8.765822364160385,-3.380554058307582
1804,2024,Alex Timmerman,Winthrop,82,Sr,8513.0,-1.6282000000000068,-3.960264256402729,0.5712774520422215,-3.388986804360507
1805,2024,Gage Bobe,Evansville,72,Sr,2262.0,2.992500000000007,2.736754255450424,-6.13199041123128,-3.3952361557808564
1806,2024,Harold Woods,Northeastern,77,So,4781.0,-2.162000000000006,-0.6163644593987813,-2.8023959540497647,-3.418760413448546
1807,2024,Tim Smith Jr.,North Alabama,79,Sr,5385.0,-3.053200000000004,-6.322647524804561,2.9036227349375663,-3.4190247898669943
1808,2024,Jordan Stiemke,Loyola Maryland,77,Fr,2298.0,-9.200900000000004,-2.447801659959859,-0.9750536136112302,-3.422855273571089
1809,2024,Jalen Smith,SMU,74,Jr,2091.0,2.8837000000000046,-0.6750787034799499,-2.7711478750848126,-3.4462265785647626
1810,2024,Tyrese Hughey,Furman,78,Jr,3492.0,-1.1422000000000023,-4.104743654407542,0.6453271803856621,-3.4594164740218805
1811,2024,El Ellis,Arkansas,75,Sr,4064.0,8.869900000000001,1.4914817953509687,-4.956121221648742,-3.464639426297773
1812,2024,Vincent Brady II,IU Indianapolis,75,So,4678.0,-4.824399999999997,-5.130249505018204,1.658378486400507,-3.4718710186176973
1813,2024,Joe Charles,Louisiana,79,Jr,7203.0,-1.6696999999999915,-2.595113109612095,-0.8795583419240278,-3.474671451536123
1814,2024,Kaden Metheny,Liberty,71,So,6673.0,-0.5715999999999894,0.5952926791188455,-4.071838869945966,-3.476546190827121
1815,2024,Ade Adebayo,UC Davis,77,Sr,4214.0,-1.8738000000000028,-9.030657702294228,5.5535805544255625,-3.4770771478686653
1816,2024,Bobby Pettiford,East Carolina,72,Jr,5219.0,0.3954999999999984,0.4174070987964107,-3.8982094055231977,-3.480802306726787
1817,2024,Corey Hadnot II,Purdue Fort Wayne,75,Fr,1873.0,-6.476200000000006,-3.051481738452244,-0.4410128696687212,-3.4924946081209653
1818,2024,Johnny Kinziger,Illinois State,71,Fr,4648.0,1.5482000000000085,-4.033243712676118,0.5354953905019709,-3.497748322174147
1819,2024,Jalen Breazeale,South Carolina Upstate,71,Jr,3187.0,-4.1173,-4.546839527686867,1.0485571494687087,-3.4982823782181582
1820,2024,Anthony Crump,Western Michigan,80,Sr,3865.0,-3.883499999999998,-1.80507270139632,-1.6978835654256004,-3.5029562668219203
1821,2024,Tariq Balogun,Binghamton,82,Sr,3054.0,-4.979300000000009,-6.203432291768836,2.6695603109113737,-3.5338719808574623
1822,2024,Aaron Cooley,Brown,77,Jr,7559.0,-0.9338000000000052,-4.788185261114546,1.2489079635582527,-3.5392772975562936
1823,2024,Quentin Meza,Wofford,72,Fr,3348.0,0.2642000000000024,-3.3205229811801913,-0.2422058598176856,-3.562728840997877
1824,2024,Randall Pettus II,Northern Kentucky,75,Fr,2762.0,-4.494900000000001,-6.704240097109096,3.1216743964759313,-3.582565700633165
1825,2024,Justin Archer,Radford,79,Jr,5303.0,-3.168199999999999,-5.805162665224123,2.217642440425421,-3.587520224798702
1826,2024,Emmanuel Kuac,Detroit Mercy,79,Sr,2339.0,-2.265000000000001,-3.5588632119824015,-0.0309783099330817,-3.589841521915483
1827,2024,Matt Mims,South Dakota State,72,Sr,1861.0,-4.990700000000004,-1.668404969057641,-1.9229257866400296,-3.591330755697671
1828,2024,Steven Clay,UIC,76,So,2715.0,0.7210000000000036,0.6106245103160584,-4.206601942815148,-3.5959774324990894
1829,2024,Finley Bizjack,Butler,76,Fr,1355.0,8.889900000000011,-2.8784727505310483,-0.7178877368878656,-3.596360487418914
1830,2024,Daryl Banks III,St. Bonaventure,75,Sr,5671.0,1.6810000000000116,-2.0340772034009404,-1.562639436772474,-3.5967166401734145
1831,2024,Cameron Huefner,Sam Houston,79,Jr,3156.0,-2.326899999999995,1.8699008115836857,-5.476978382411341,-3.6070775708276552
1832,2024,Isiah Gaiter,South Alabama,75,Sr,19662.0,-3.072400000000002,-2.556133475296048,-1.055267982971064,-3.611401458267112
1833,2024,Nyzaiah Chambers,Norfolk State,79,Sr,1296.0,-6.157299999999992,-3.2208286666747687,-0.4045890521018584,-3.625417718776627
1834,2024,Jordan King,Richmond,72,Sr,3383.0,2.666700000000006,0.4894219006658802,-4.116173696322723,-3.6267517956568422
1835,2024,Connor Serven,Eastern Michigan,80,Sr,4660.0,-6.343800000000002,-5.721145579658296,2.0847923982591263,-3.63635318139917
1836,2024,Josh Pierre-Louis,UC Santa Barbara,76,Sr,2725.0,-3.633100000000013,1.5938922672673783,-5.235686399520879,-3.641794132253501
1837,2024,Khydarius Smith,UMBC,80,Sr,2365.0,-7.098699999999994,5.103687789609111,-8.745905742703059,-3.6422179530939474
1838,2024,Matija Belic,UC Santa Barbara,79,So,1276.0,-2.9336999999999875,2.2973550593124865,-5.9407026601915405,-3.643347600879054
1839,2024,Trey Robinson,Northern Kentucky,78,Sr,6398.0,-3.2253999999999934,-2.343193559815939,-1.3206824723368726,-3.663876032152811
1840,2024,Jr. Kevin Cross,Tulane,80,Sr,6857.0,2.9329000000000036,-0.8978502188416932,-2.7707287334359787,-3.668578952277672
1841,2024,Dre Fuller Jr.,UTSA,78,Sr,4367.0,-1.026199999999989,0.3403088588074856,-4.014294387071107,-3.673985528263622
1842,2024,Zeke Mayo,South Dakota State,76,Jr,3594.0,-2.2454000000000036,-2.9648404143145672,-0.7093512436332453,-3.6741916579478127
1843,2024,Ryan Nutter,Marshall,76,Fr,2405.0,-0.2105999999999994,-3.888558484798608,0.2045153453346479,-3.68404313946396
1844,2024,Noah Freidel,James Madison,76,Sr,3012.0,-3.0655999999999892,-6.316541600000141,2.6178665373275445,-3.6986750626725966
1845,2024,DeMarcus Sharp,Austin Peay,75,Sr,2868.0,-2.512900000000002,-9.726222587424587,6.023295674253211,-3.702926913171377
1846,2024,Lamar Wilkerson,Sam Houston,76,Jr,5777.0,-1.3976000000000113,4.740632404998259,-8.446065003316384,-3.7054325983181258
1847,2024,Corey Walker Jr.,South Florida,80,Jr,1129.0,0.8250000000000028,0.1390020392943304,-3.844629049989316,-3.705627010694985
1848,2024,Zyon Pullin,Florida,76,Sr,3391.0,12.376100000000008,-7.405459336380243,3.691869381551801,-3.7135899548284423
1849,2024,Dionte Bostick,Cal State Northridge,74,Jr,7645.0,-4.2561000000000035,-3.118654465142363,-0.5989130279536656,-3.7175674930960287
1850,2024,Jaquan Carlos,Hofstra,72,Jr,7156.0,-0.281400000000005,-0.4045372825145641,-3.3146060581840544,-3.7191433406986185
1851,2024,PJ Carter,UTSA,77,Jr,3484.0,-1.303200000000004,0.7203892538323685,-4.441501392265781,-3.721112138433413
1852,2024,Messiah Jones,Towson,78,Sr,1458.0,-1.09729999999999,-8.037890696067157,4.296377880211104,-3.741512815856053
1853,2024,Larry Hughes II,Saint Louis,76,So,18113.0,3.5678999999999945,-3.059118910291815,-0.6873159371129467,-3.7464348474047617
1854,2024,Michael Green III,James Madison,72,Sr,2183.0,-3.0276000000000067,-0.0195379039398144,-3.732654412772453,-3.752192316712267
1855,2024,Matt Mayock,American University,79,Fr,3972.0,-10.32419999999999,-3.225358992002162,-0.5394857436824907,-3.764844735684653
1856,2024,Byron Joshua,Alcorn State,70,Jr,4569.0,-6.4746000000000095,-2.1038285168285276,-1.6761302941886598,-3.7799588110171873
1857,2024,Yassine Gharram,Yale,75,Jr,1279.0,2.572500000000005,-0.3693530890849943,-3.412289320193855,-3.781642409278849
1858,2024,Keishawn Davidson,Belmont,74,Sr,6458.0,2.366500000000002,-2.874843912608102,-0.9143869770746504,-3.789230889682752
1859,2024,Lok Wur,Grand Canyon,80,Sr,1640.0,0.5037999999999982,-1.2751765054782496,-2.517068363182461,-3.79224486866071
1860,2024,Dyondre Dominguez,Arkansas State,81,Jr,2921.0,-0.2664000000000044,-1.2253400509031578,-2.5862050640384213,-3.811545114941579
1861,2024,Noah Feddersen,North Dakota State,82,Fr,4295.0,-3.132000000000005,-6.5078175195935515,2.692329562628974,-3.8154879569645774
1862,2024,Marcellus Brigham Jr.,Jacksonville State,79,Jr,6116.0,-2.584299999999999,6.527995498519216,-10.357001244819346,-3.8290057463001297
1863,2024,Kobe Julien,Louisiana,78,Jr,6814.0,-1.2697999999999894,-5.243921157458011,1.4106159987082802,-3.833305158749731
1864,2024,Jordan Rawls,New Mexico State,74,Sr,5442.0,1.074700000000007,-0.0376427510051624,-3.801496283566901,-3.839139034572063
1865,2024,Jaylen Wells,Washington State,80,Jr,2852.0,9.879100000000008,-3.9277878179044574,0.0880085081802946,-3.839779309724163
1866,2024,Bryce Harris,Howard,76,Jr,3320.0,-8.26939999999999,-2.453960847469544,-1.3934718145409004,-3.847432662010444
1867,2024,BJ Omot,North Dakota,,,10635.0,-6.038300000000007,-6.918660886997909,3.0660652132206447,-3.852595673777264
1868,2024,Rob Lawson,Morgan State,71,So,3476.0,-8.9666,-6.358091388765633,2.504065738280749,-3.854025650484884
1869,2024,Quimari Peterson,East Tennessee State,73,Jr,6685.0,-1.3453000000000088,2.770471653883116,-6.625721716686542,-3.855250062803426
1870,2024,Philmon Gebrewhit,Northern Illinois,80,Sr,2864.0,3.1097000000000037,-4.648954528504463,0.7647072747253905,-3.8842472537790727
1871,2024,Kyle Winters,Siena,75,Fr,2220.0,-4.810600000000008,4.07318947610817,-7.982862927580243,-3.909673451472073
1872,2024,Crosby James,Presbyterian,72,Sr,1319.0,-4.830199999999991,-5.1447010715030235,1.2259657778088329,-3.9187352936941906
1873,2024,Jaylen Searles,Utah Tech,80,Jr,6246.0,-0.252200000000002,-2.91668401813247,-1.0081480277335528,-3.9248320458660224
1874,2024,Jaden Harris,New Mexico State,76,Jr,4369.0,2.5168999999999926,-6.548410985174447,2.617974358716717,-3.930436626457731
1875,2024,Otis Frazier III,UTEP,78,Jr,5529.0,-0.8216999999999928,5.055979983252837,-9.001566757938825,-3.945586774685988
1876,2024,Ginika Ojiako,Coastal Carolina,82,Sr,5734.0,-2.8760000000000048,-3.8425370131959458,-0.1073568072072095,-3.9498938204031546
1877,2024,Isaiah Adams,Buffalo,78,Sr,5356.0,-4.502300000000005,0.4814552331129778,-4.453676432817717,-3.972221199704739
1878,2024,Keyontae Lewis,Wagner,81,So,1831.0,-8.149299999999997,-5.251053202854823,1.275647252251666,-3.9754059506031574
1879,2024,Brady Danielson,North Dakota,76,Sr,4502.0,-6.5120000000000005,-1.8889163179378152,-2.0870826860238076,-3.975999003961623
1880,2024,Luca Ace-Nasteski,Harvard,82,Fr,1800.0,-1.139799999999994,0.9436773416958076,-4.944912377369992,-4.001235035674184
1881,2024,Isaac Haney,Austin Peay,74,So,1992.0,-7.5899,3.5375969919143397,-7.542666229488173,-4.005069237573833
1882,2024,Jacari Lane,North Alabama,72,So,6431.0,-3.4394999999999953,-0.2355100420008482,-3.7702304030683256,-4.005740445069174
1883,2024,RJ Johnson,Kennesaw State,76,Fr,2964.0,-3.6629999999999967,-4.264019095478798,0.2455849445388287,-4.01843415093997
1884,2024,Tae Hardy,UTEP,75,Sr,6783.0,-0.9373999999999968,-4.422266722580612,0.3954186291021384,-4.026848093478473
1885,2024,Michael Christmas,Longwood,78,Sr,4243.0,-3.6650000000000063,-0.56958916874903,-3.4583160332939125,-4.027905202042943
1886,2024,Dezmond McKinney,Bellarmine,72,Jr,2393.0,0.7837999999999994,-0.2945569758348467,-3.7364258945601287,-4.0309828703949755
1887,2024,Matthew Lee,Missouri State,72,Sr,4267.0,0.7088999999999999,-1.414881278237365,-2.6218328843189336,-4.036714162556299
1888,2024,Filip Skobalj,UIC,79,Jr,4866.0,3.2005000000000052,-7.202255390169384,3.141949111293241,-4.060306278876142
1889,2024,Jay Heath,Georgetown,75,Sr,5303.0,9.218500000000006,-1.502641466593909,-2.5583373273884007,-4.06097879398231
1890,2024,Luka Sakota,Northeastern,78,Sr,4186.0,-2.93119999999999,-1.3423643362988618,-2.728934700373455,-4.071299036672317
1891,2024,James Johns Jr.,Fairfield,78,So,1545.0,-7.057900000000004,-1.7430511667384256,-2.3536064938437407,-4.096657660582166
1892,2024,Jerone Morton,Morehead State,76,Fr,1133.0,-6.2061999999999955,0.1285653157815316,-4.228177293636909,-4.0996119778553775
1893,2024,Brian Moore Jr.,Murray State,73,Jr,3791.0,1.2933999999999912,-6.628907460595271,2.5199185707313743,-4.108988889863896
1894,2024,Hysier Miller,Temple,73,Jr,8197.0,1.801099999999991,-8.194034213839377,4.076789537360271,-4.117244676479106
1895,2024,Jaden McClanahan,Utah Valley,70,Sr,4870.0,0.8654999999999973,-1.4054622292529246,-2.724710566440434,-4.130172795693358
1896,2024,Tyje Kelton,Wagner,79,Jr,1892.0,-7.096000000000004,-0.9665460598482372,-3.1699356483712835,-4.13648170821952
1897,2024,Thomas Howell,South Alabama,80,Jr,19552.0,-2.7783000000000015,-2.36648881905486,-1.770991999975874,-4.137480819030734
1898,2024,Javaunte Hawkins,Florida International,71,Sr,5918.0,-1.952300000000008,-3.1143006407178913,-1.0492343664588324,-4.163535007176724
1899,2024,Deon Stroud,Texas Southern,77,Sr,1546.0,-6.971900000000005,-3.502814986622446,-0.6623490437961355,-4.165164030418581
1900,2024,Corneilous Williams,Western Carolina,81,Fr,3199.0,-4.3977,-1.8005388500371826,-2.3833564876059325,-4.183895337643115
1901,2024,Alex Kovatchev,Sacramento State,77,Fr,4077.0,-1.856799999999993,-4.2680680645868945,0.0818859818828821,-4.186182082704012
1902,2024,Bryce Pope,UC San Diego,75,Sr,3515.0,-2.934999999999988,0.1875722753593058,-4.403554247494216,-4.2159819721349105
1903,2024,Chase Martin,Purdue,77,So,81.0,-0.0867999999999966,-2.804980285562852,-1.432839308522516,-4.237819594085368
1904,2024,Brandon Newman,Western Kentucky,77,Sr,2985.0,-3.0819000000000045,-3.70778746383738,-0.5363038576368098,-4.24409132147419
1905,2024,Carter Welling,UC Irvine,82,Fr,1241.0,0.1747000000000014,-3.357095703173462,-0.8969088568945942,-4.254004560068056
1906,2024,Alvaro Folgueiras,Robert Morris,81,Fr,7432.0,-3.3800999999999988,-2.7867474519290503,-1.4762133978076588,-4.262960849736709
1907,2024,Brennan Watkins,VMI,71,Jr,4690.0,-1.8752999999999955,-2.703531256752883,-1.5633850167366168,-4.2669162734895
1908,2024,Jackson Benigni,Stonehill,73,Sr,3872.0,-5.537299999999988,0.2657282288854823,-4.556647612104341,-4.290919383218859
1909,2024,DJ Burns,Youngstown State,79,Sr,7042.0,-5.575599999999994,-6.09385836172499,1.791599323501444,-4.302259038223546
1910,2024,Jaiden Thompson,Charleston Southern,72,Fr,1950.0,0.5083000000000055,-0.5536400924874079,-3.7501356303135784,-4.303775722800986
